,listing_id,available,price,adjusted_price,minimum_nights,maximum_nights,name,latitude,longitude,property_type,room_type,accomodates,bathrooms_text,bedrooms,beds,amenities,host_id,host_name,host_since,host_location,total_reviews,days_since_review,no_of_amenities,Elements,no_of_bath,bath_type,word_in_row,bath_type1,host_for,host_country
260,12100076,1.0,139.0,139.0,2.0,1000.0,Fuths Loft Penthouse 85,51.21384,4.41647,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Ethernet connection"", ""Coffee maker"", ""Patio or balcony"", ""Cable TV"", ""Air conditioning"", ""TV with standard cable""]",43673173,Daan,2015-09-08,"Antwerp, Flanders, Belgium",8.0,1461.625,552,552,1,Private,False,False,2427,Belgium
261,29301255,1.0,129.0,129.0,2.0,1000.0,Fuths Penthouse 55,51.21234,4.41578,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Bathtub"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",43673173,Daan,2015-09-08,"Antwerp, Flanders, Belgium",6.0,475.1666666666667,466,466,1,Private,False,False,2427,Belgium
262,12145173,1.0,55.0,55.0,1.0,1125.0,GREEN HOUSE . bed.breakfast.bicycle,51.1947,4.44496,Private room in residential home,Private room,2,1 bath,1.0,1.0,"[""Fire extinguisher"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""First aid kit"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Hangers"", ""Lock on bedroom door"", ""Breakfast"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Essentials""]",65199542,Annelies & Frank,2016-03-31,"Antwerp, Flanders, Belgium",0.0,2739.1323529411766,270,270,1,Private,False,False,2222,Belgium
263,12215914,0.0,60.0,60.0,2.0,1125.0,Cosy Atelier With City Garden,51.21534,4.43989,Entire loft,Entire home/apt,3,1 bath,1.0,2.0,"[""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Coffee maker"", ""First aid kit"", ""Hangers"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Essentials""]",65705918,Leen,2016-04-04,"Antwerp, Flanders, Belgium",66.0,1671.6363636363635,184,184,1,Private,False,False,2218,Belgium
264,12238423,1.0,71.0,71.0,2.0,1125.0,Beautiful apartment in city centre,51.20899,4.41123,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Stove"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Lockbox"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers""]",65855928,Leen,2016-04-05,"Antwerp, Flanders, Belgium",182.0,1387.4450549450548,425,425,1,Private,False,False,2217,Belgium
265,20856073,0.0,41.0,41.0,10.0,1125.0,Cosy studio in Antwerp city centre,51.20886,4.41105,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Hot water"", ""Refrigerator"", ""Fire extinguisher"", ""Lockbox"", ""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Coffee maker"", ""Stove"", ""Cooking basics"", ""Bed linens"", ""Hangers"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Wifi"", ""TV"", ""Heating"", ""Dishes and silverware""]",65855928,Leen,2016-04-05,"Antwerp, Flanders, Belgium",83.0,1280.3493975903614,290,290,1,Private,False,False,2217,Belgium
266,28379011,0.0,74.0,74.0,2.0,1125.0,Charming apartment in Antwerp centre,51.20844,4.4114,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Stove"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Lockbox"", ""Washer"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers""]",65855928,Leen,2016-04-05,"Antwerp, Flanders, Belgium",52.0,976.4615384615385,357,357,1,Private,False,False,2217,Belgium
267,12247552,1.0,89.0,89.0,2.0,90.0,Retro Arty Farty 2 bedroom flat bright with a view,51.17916,4.43509,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,3.0,"[""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Wifi"", ""Children\u2019s books and toys"", ""Washer"", ""Free street parking"", ""Luggage dropoff allowed"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Free parking on premises"", ""Heating"", ""Hot water"", ""Private entrance"", ""High chair"", ""Fire extinguisher"", ""Dryer"", ""Hangers"", ""Air conditioning""]",62437812,Antwerp Apartment,2016-03-10,"Antwerp, Flanders, Belgium",14.0,1821.9285714285716,414,414,1.5,Shared,True,True,2243,Belgium
268,48516057,0.0,89.0,89.0,2.0,1125.0,Super smaakvol zonnig flatje,51.18885,4.42572,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,3.0,"[""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Wifi"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Washer"", ""Free street parking"", ""Luggage dropoff allowed"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Free parking on premises"", ""Breakfast"", ""Heating"", ""Hot water"", ""Private entrance"", ""High chair"", ""Fire extinguisher"", ""Dryer"", ""Hangers"", ""Air conditioning""]",62437812,Antwerp Apartment,2016-03-10,"Antwerp, Flanders, Belgium",2.0,378.5,445,445,1.5,Shared,True,True,2243,Belgium
269,12312880,0.0,55.333333333333336,55.333333333333336,2.0,1125.0,Spacious split level room in urban oasis of calm,51.2058,4.42025,Private room in residential home,Private room,2,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Lockbox"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Lock on bedroom door""]",60969448,Bjorn,2016-02-29,Belgium,96.0,1001.7083333333334,437,437,1.5,Shared,True,True,2253,Belgium
270,12340028,0.0,55.0,55.0,3.0,1125.0,penthouse with lots of light and two terraces,51.19935,4.42623,Entire loft,Entire home/apt,3,1 bath,2.0,2.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Dishes and silverware"", ""Baking sheet"", ""Washer"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Heating"", ""Paid parking off premises"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",6890762,Marieke,2013-06-13,"Antwerp, Flanders, Belgium",9.0,314.6666666666667,394,394,1,Private,False,False,3244,Belgium
271,12425295,1.0,66.0,66.0,21.0,1125.0,"Big appartment 90m2, great location",51.20972,4.40767,Entire rental unit,Entire home/apt,2,1 bath,2.0,2.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Children\u2019s dinnerware"", ""Host greets you"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Children\u2019s books and toys"", ""Washer"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Outlet covers"", ""Long term stays allowed"", ""Table corner guards"", ""Bathtub"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Crib"", ""First aid kit"", ""TV"", ""Heating"", ""Hot water"", ""High chair"", ""Fire extinguisher"", ""Dryer"", ""Changing table"", ""Hangers""]",67208812,Annabel,2016-04-14,"Ghent, Flanders, Belgium",35.0,1431.4571428571428,589,589,1,Private,False,False,2208,Belgium
272,12443915,0.0,95.0,95.0,1.0,1125.0,Villa Einstein 1 th,51.21641,4.41725,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,"[""Hot water"", ""Elevator"", ""Long term stays allowed"", ""Lockbox"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Hair dryer"", ""Washer"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Bed linens"", ""Hangers"", ""Cable TV"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""TV with standard cable"", ""Heating"", ""Essentials""]",67322181,Eli,2016-04-15,"Antwerp, Flanders, Belgium",63.0,1688.15873015873,298,298,1,Private,False,False,2207,Belgium
273,12452412,0.0,150.0,150.0,1.0,1125.0,Villa Einstein 2th,51.21641,4.41725,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,"[""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Wifi"", ""Lockbox"", ""Washer"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Dryer"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",67322181,Eli,2016-04-15,"Antwerp, Flanders, Belgium",168.0,1510.5416666666667,336,336,1,Private,False,False,2207,Belgium
274,12637515,0.0,150.0,150.0,1.0,1125.0,Duplex Apartment,51.21641,4.41725,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Wifi"", ""Lockbox"", ""Washer"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Fire extinguisher"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",67322181,Eli,2016-04-15,"Antwerp, Flanders, Belgium",132.0,1290.590909090909,330,330,1,Private,False,False,2207,Belgium
275,30319385,0.0,250.0,250.0,1.0,1125.0,Full 4 Floors House In The Center,51.21968,4.41384,Entire residential home,Entire home/apt,9,1 bath,3.0,6.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Washer"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",67322181,Eli,2016-04-15,"Antwerp, Flanders, Belgium",49.0,530.4897959183673,483,483,1,Private,False,False,2207,Belgium
276,40915413,0.0,150.0,150.0,1.0,1125.0,Diamond Bourse apartment  3,51.21536,4.41717,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,"[""Refrigerator"", ""Private entrance"", ""Long term stays allowed"", ""Lockbox"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Washer"", ""Hangers"", ""Iron"", ""Air conditioning"", ""TV"", ""Heating""]",67322181,Eli,2016-04-15,"Antwerp, Flanders, Belgium",15.0,338.46666666666664,174,174,1,Private,False,False,2207,Belgium
277,40998197,0.0,95.0,95.0,1.0,1125.0,Diamond Bourse apartment 1,51.21388,4.41758,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"[""Long term stays allowed"", ""Lockbox"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Washer"", ""Hangers"", ""Iron"", ""Air conditioning"", ""TV"", ""Heating"", ""Essentials""]",67322181,Eli,2016-04-15,"Antwerp, Flanders, Belgium",10.0,386.8,152,152,1,Private,False,False,2207,Belgium
278,41018786,0.0,150.0,150.0,1.0,1125.0,Diamond Bourse Apartment 2,51.21518,4.41755,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,"[""Fire extinguisher"", ""Lockbox"", ""Long term stays allowed"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Hangers"", ""Iron"", ""Air conditioning"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Essentials""]",67322181,Eli,2016-04-15,"Antwerp, Flanders, Belgium",15.0,266.6,273,273,1,Private,False,False,2207,Belgium
279,50206275,0.0,150.0,150.0,1.0,365.0,"Apartment with balcony in city center, 2 bedrooms",51.21301,4.42864,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,"[""Elevator"", ""Fire extinguisher"", ""Lockbox"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Cooking basics"", ""Hangers"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",67322181,Eli,2016-04-15,"Antwerp, Flanders, Belgium",0.0,2739.1323529411766,240,240,1,Private,False,False,2207,Belgium
280,12509158,1.0,88.0,88.0,12.0,1125.0,Beautiful loft with big terrace and jacuzzi,51.22053,4.41801,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,"[""Refrigerator"", ""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""Single level home"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Smart lock"", ""Hot tub"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""BBQ grill"", ""Bathtub"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""TV"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""High chair"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Air conditioning""]",2452987,Eveline,2012-05-24,"Antwerp, Flanders, Belgium",31.0,862.1935483870968,617,617,1,Private,False,False,3629,Belgium
281,12659772,1.0,142.33333333333334,142.33333333333334,2.0,1125.0,"Cosy home, excellent location!",51.20991,4.39932,Entire residential home,Entire home/apt,6,1.5 baths,2.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Children\u2019s dinnerware"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Babysitter recommendations"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Smart lock"", ""Children\u2019s books and toys"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Room-darkening shades"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""High chair"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",11811395,Pauline,2014-01-31,"Antwerp, Flanders, Belgium",30.0,1177.9666666666667,687,687,1.5,Shared,True,True,3012,Belgium
282,12734670,1.0,69.0,69.0,7.0,1125.0,2 rooms + bathroom in quiet neighboorhood of A'pen,51.20394,4.45228,Private room in residential home,Private room,4,1 private bath,2.0,3.0,"[""Elevator"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Washer"", ""Hair dryer"", ""Coffee maker"", ""Free parking on premises"", ""Hangers"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Essentials""]",54840474,Bianca,2016-01-16,"Antwerp, Flanders, Belgium",34.0,1570.3529411764705,238,238,1,Private,False,False,2297,Belgium
283,12746696,0.3333333333333333,96.0,96.0,2.0,1125.0,TOOG (ecofriendly loft apartment),51.22382,4.40901,Entire loft,Entire home/apt,4,1 bath,2.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Keypad"", ""Stove"", ""Carbon monoxide alarm"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Children\u2019s books and toys"", ""Window guards"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Sound system"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Baby safety gates"", ""Outdoor dining area"", ""Bathtub"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""High chair"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""Air conditioning"", ""TV with standard cable""]",3922134,Erwin,2012-10-19,"Antwerpen, Vlaams Gewest, Belgium",340.0,1308.7235294117647,734,734,1,Private,False,False,3481,Belgium
284,12749687,0.0,85.0,85.0,1.0,1125.0,Soulful loft apartment,51.20144,4.40261,Entire loft,Entire home/apt,2,1.5 baths,1.0,1.0,"[""Shower gel"", ""Kitchen"", ""Paid street parking off premises"", ""Smoke alarm"", ""Hair dryer"", ""Outdoor furniture"", ""Host greets you"", ""Stove"", ""Piano"", ""Single level home"", ""Mini fridge"", ""Oven"", ""Clothing storage: wardrobe"", ""Wifi"", ""Cooking basics"", ""Ping pong table"", ""Dishes and silverware"", ""Baking sheet"", ""Mosquito net"", ""Toaster"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Sound system"", ""Body soap"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Outdoor dining area"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Bread maker"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Ethernet connection"", ""Fire pit"", ""Record player"", ""Hangers"", ""Kayak"", ""Cleaning products""]",4699615,Johan,2013-01-14,"Antwerp, Flanders, Belgium",41.0,1528.1707317073171,891,891,1.5,Shared,True,True,3394,Belgium
285,12752072,0.0,80.0,80.0,1.0,14.0,Big sunny appartement full of green,51.19898,4.44045,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"[""Refrigerator"", ""Paid street parking off premises"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Outdoor furniture"", ""Stove"", ""Piano"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Lockbox"", ""Toaster"", ""Washer"", ""Clothing storage"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Freezer"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Outdoor dining area"", ""Dining table"", ""Bathtub"", ""Portable fans"", ""Extra pillows and blankets"", ""Wine glasses"", ""TV"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Cleaning products""]",23445793,Margo,2014-11-07,"Antwerp, Flanders, Belgium",28.0,1581.392857142857,708,708,1,Private,False,False,2732,Belgium
286,12862721,0.0,95.33333333333331,95.33333333333331,2.0,1125.0,Beautiful and luxurious apartment for 1 - 6 guests,51.20949,4.44787,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Washer"", ""Free street parking"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Bathtub"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""First aid kit"", ""Free parking on premises"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",46432178,Jef,2015-10-13,"Antwerp, Flanders, Belgium",89.0,1650.2359550561798,606,606,1,Private,False,False,2392,Belgium
